Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,product description (product.metafields.custom.product_description),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
love,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
love,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
kitchen,Kitchen,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_kitchen.png?v=1693282001,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
kitchen,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_kitchen.png?v=1693282001,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
kitchen,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_kitchen.png?v=1693282001,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
kitchen,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_kitchen.png?v=1693282001,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
kitchen,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
kitchen,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
in-god-we-trust,In God We Trust,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/WhitebackgroundMirror_ingod_vertical.png?v=1693281933,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
in-god-we-trust,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/LivingAreaMirror_ingod_vertical.png?v=1693281933,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
in-god-we-trust,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/OfficeAreaMirror_ingod_vertical.png?v=1693281933,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
in-god-we-trust,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_ingod_vertical.png?v=1693281933,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
in-god-we-trust,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
in-god-we-trust,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
hustle,Hustle,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/WhitebackgroundMirror_hustle_vertical.png?v=1693281881,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
hustle,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/LivingAreaMirror_hustle_vertical.png?v=1693281881,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
hustle,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/OfficeAreaMirror_hustle_vertical.png?v=1693281881,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
hustle,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_hustle_vertical.png?v=1693281881,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
hustle,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
hustle,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
home-edition-2,Home Edition 2,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_home2.png?v=1693281735,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
home-edition-2,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_home2.png?v=1693281735,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
home-edition-2,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_home2.png?v=1693281735,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
home-edition-2,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_home2.png?v=1693281735,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
home-edition-2,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
home-edition-2,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
home,Home Edition 1,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_home.png?v=1693281687,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
home,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_home.png?v=1693281687,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
home,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_home.png?v=1693281687,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
home,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_home.png?v=1693281687,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
home,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
home,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
happiness,Happiness,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_happiness.png?v=1693281636,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
happiness,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_happiness.png?v=1693281636,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
happiness,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_happiness.png?v=1693281636,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
happiness,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_happiness.png?v=1693281636,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
happiness,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
happiness,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
gulag,Gulag,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_gulag.png?v=1693281380,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
gulag,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_gulag.png?v=1693281380,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
gulag,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_gulag.png?v=1693281380,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
gulag,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_gulag.png?v=1693281380,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
gulag,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
gulag,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
grit,Grit,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Whitebackground_Mirror_grit.png?v=1693281337,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
grit,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Livingarea_Mirror_grit.png?v=1693281337,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
grit,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/Officearea_Mirror_grit.png?v=1693281337,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
grit,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_grit.png?v=1693281337,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
grit,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
grit,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
good-vibes-only-edition-4,Good Vibes Only Edition  #2,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/WhitebackgroundMirror_goodvibesonly1_vertical.png?v=1693281292,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
good-vibes-only-edition-4,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/LivingAreaMirror_goodvibeonly1_vertical.png?v=1693281292,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
good-vibes-only-edition-4,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/OfficeAreaMirror_goodvibesonly1_vertical.png?v=1693281292,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
good-vibes-only-edition-4,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_goodvibesonly1_vertical.png?v=1693281292,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
good-vibes-only-edition-4,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
good-vibes-only-edition-4,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
good-vibes-only-edition-3,Good Vibes Only Edition #3,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/WhitebackgroundMirror_goodvibes3_vertical.png?v=1693281226,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
good-vibes-only-edition-3,,,,,,,,,"Small - 12"" x 12""",,,Wood,,,,,,2267.96185,,0,continue,manual,179.00,239.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/LivingAreaMirror_goodvibes3_vertical.png?v=1693281226,2,"",,,,,,,,,,,,,,,,,,,lb,,55.00,,,,,,,
good-vibes-only-edition-3,,,,,,,,,"Medium  - 24"" x 18""",,,Metal,,,,,,6803.88555,,0,continue,manual,309.00,389.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/OfficeAreaMirror_goodvibes3_vertical.png?v=1693281226,3,"",,,,,,,,,,,,,,,,,,,lb,,72.00,,,,,,,
good-vibes-only-edition-3,,,,,,,,,"Medium  - 24"" x 18""",,,Wood,,,,,,6803.88555,,0,continue,manual,359.00,429.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/BathroomMirror_goodvibes3_vertical.png?v=1693281226,4,"",,,,,,,,,,,,,,,,,,,lb,,86.00,,,,,,,
good-vibes-only-edition-3,,,,,,,,,"Large - 36"" x 24""",,,Metal,,,,,,4535.9237,,0,continue,manual,439.00,539.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,107.00,,,,,,,
good-vibes-only-edition-3,,,,,,,,,"Large - 36"" x 24""",,,Wood,,,,,,4535.9237,,0,continue,manual,499.00,599.00,true,true,,,,,,,,,,,,,,,,,,,,,,,lb,,127.00,,,,,,,
good-vibes-only-edition-1,Good Vibes Only Edition #1,"<div style=""text-align: center;"">
<span data-mce-fragment=""1"">A true appreciation of </span><strong data-mce-fragment=""1"">mirror wall art</strong><span data-mce-fragment=""1""> of your personal favorite styles! This is a chance to make your </span><strong data-mce-fragment=""1"">statement</strong><span data-mce-fragment=""1""> and see yourself through a <strong>polished</strong> smooth surface of what you </span><strong data-mce-fragment=""1"">love</strong><span data-mce-fragment=""1"">! </span>
</div>
<div style=""text-align: center;""><span data-mce-fragment=""1""></span></div>
<div style=""text-align: center;""><span data-mce-fragment=""1"">Mirror Exhibit products are like no other. </span></div>",MirrorExhibit,,Misc,"Apparel, Art, Bathrooms, Brand, Clothing, Decor, Definition, Definitions, Drive, Garage, Gimmick, High Fashion, Home, Luxury, Mirror, Misc, Modern, Motivational, Office, Positive, Quotes, Reference, Shoes, Wall Art",true,Size,"Small - 12"" x 12""",,Frame,Metal,,,,,,2267.96185,,0,continue,manual,139.00,189.00,true,true,,https://cdn.shopify.com/s/files/1/0551/2554/1034/files/WhitebackgroundMirror-goodvibes_vertical.png?v=1693281131,1,"",false,,,,,,,,,,,,,,,,,,lb,,42.00,true,,,true,,,active
